crate_name,version
ambient_api_core,0.2.0
redismodule,0.1.2
bootloader-x86_64-uefi,0.11.3
ia,0.1.2
cntr-nix,0.11.3-pre1
wasmer-engine-dummy,1.0.0-alpha01.0
vterm-sys,0.1.0
drogue-boot,0.1.2
dwrote,0.11.0
winput,0.2.5
pty-shell,0.2.0
boson,0.8.0
libssh,0.0.1
crypto-wasi,0.1.0
haru,0.29.5
encrusted,1.1.0
btrfs2,1.2.2
cairo-sys,0.0.2
hpl-nectar-staking,0.0.34
breakpoint,0.1.0
btrfs,1.2.2
parasite,0.1.1
fast-trap,0.0.1
wasmer_inkwell,0.2.0-alpha.2
hydro,0.1.0
reminisce,0.9.1
flow,0.3.5
system-configuration,0.5.0
interception,0.1.2
yamlate,0.1.1
daku,0.5.0
fazi,0.1.3
msica,0.3.0
libusb-native,0.1.0
xterm-js-sys,4.6.0-alpha1
bar,0.1.1
fuzzyfocus,0.1.0
clockwork-queue-program,1.2.15
connected_socket,0.0.6
core_arch,0.1.5
rayfork-sys,0.0.1
hamming_rs,0.2.21
inkwell,0.2.0
wgpu-core,0.16.0
fg,0.1.4
greenthread-future,0.1.0
async-graphql-extension-apollo-tracing,3.0.1
mpl-candy-guard,1.0.2
coroutine,0.8.0
vorbisfile,0.2.2
bottomless,0.1.16
tileme,0.0.3
domino-program-dp,0.1.11
dora,0.0.2
mpl-candy-machine-nano,0.1.0
compiler-builtins-snapshot,0.1.20170127+764557f0b669bb0e28817c5ae70c9d718685e35a
wnf,0.1.1
solarti-managed-token,0.1.0
liquidfun,0.8.0
chacha20stream,2.2.1
efw,0.1.0
win-win,0.1.1
cntrlr,0.1.0
pwasm-std,0.13.1
hydra_wallet,0.2.3
julius,1.0.0
human-escrow,0.1.0
solders,0.14.3
guetzli-sys,0.0.3
number_traits,0.2.4
nodium_input,0.1.0
lua51,0.1.6
coresimd,0.1.2
switcheroo,0.2.9
blondie,0.4.1
direct-storage,0.2.0
carp,0.1.0
wasm-bus,1.1.0
ddc-winapi,0.2.1
winspawn,0.1.1
oniguruma,0.3.0
file-descriptors,0.9.1
hpl-asset-manager,0.0.1
langcraft_api,0.1.2
mallumo,0.3.0
lc3tools-sys,1.0.6-alpha5
extprim,1.7.1
win-screenshot,4.0.3
xtensa-lx106-rt,0.1.2
thindx,0.0.0-2022-09-30
steam-audio,0.3.0
apache-nimble-sys,0.0.1
libusbk,0.1.2
pmc-rs,0.2.1
yesno,0.1.0
macsmc,0.1.7
kqueue2-sys,0.1.5
qni-core-rs,0.3.2
mraa,0.0.1
ellipticoin-api,0.0.2
drone-core,0.14.3
ferrisetw,1.1.0
msp430-rt,0.4.0
ntfs-3g-sys,0.1.0
template_distribution_sv2,0.1.4
core-nightly,2015.1.7
android-ndk-sys,0.2.0
android_injected_glue,0.2.3
dukbind,0.0.4
php-rs,0.1.0
portunusd,0.3.0
solarti-token-swap,3.0.0
wintrap,0.3.1
ms_speech_sys,0.2.1
wasm-bindgen-rayon,1.0.3
wasefire,0.1.4
hackrf,0.0.1
win-opacity,1.0.0
rctl,0.2.0
dgews,0.1.5
kernel-alloc,0.2.1
libtun,0.1.0
kyotocabinet,0.0.6
appleargs,0.1.1
oxi-api,0.3.0
static_args,0.2.1
codesigned,0.0.2
solarti-token-upgrade,0.1.1
wap,0.1.3
dhc,0.2.1
plerkle,1.3.4
qdk_sim_rs,0.28.263081
linux-support-common,0.0.0
mach,0.3.2
wasmer-llvm-backend-fl,0.17.1
starfish-wasm,1.0.2
pfring-sys,0.0.1
mimir,0.3.5
tcl,0.1.4
janet-sys,0.1.0
r18n,0.0.2
doors,0.8.1
pbjson-types-any,0.2.3
ndless,0.8.7
pmemkv,0.1.3-alpha.0
cwa,0.1.0
monitor-control-win,0.1.1
kanata-interception,0.2.0
my-test-app-bergwolf,1.4.0
sqlite3-native,0.1.0
cborian,0.9.2
nvapi_sys_new,0.1.5
tabbyssl,0.10.0
win-overlay,0.1.0
x86intrin,0.4.5
efi,0.2.1
getpass,0.0.2
cfn-guard-ffi,2.1.2
nahpack,0.2.0
rathe-storage-program,1.0.0
stakebob,0.1.0
llvm-plugin-inkwell,0.3.0
bootloader-x86_64-bios-boot-sector,0.11.3
rcocos2d-sys,0.2.4
detour2,0.9.0
bitoku-sdk-agent-native,0.1.8
minifilter,0.0.0
wintun,0.2.1
ray-rs,0.0.0
read,0.1.1
wireguard-nt,0.3.0
