crate_name,version
libacpica,0.0.8
gdcm-rs,0.5.0
lzip-sys,0.1.4+1.13
clockwork-crank,1.0.6
libvips-rs,8.14.2-r1
klee-rs,0.1.1
axum-browser-adapter,0.1.0
amfnwasm,0.3.8
hello-wasm,0.1.1
common-crypto,0.3.0
fann-sys,0.1.7
makepad-objc-sys,0.3.0
sdl2_image,0.25.0
smart-contract,0.2.2
bootloader-x86_64-bios-stage-3,0.11.4
locale-settings,0.3.0
imgui-memory-editor-sys,0.3.0
core-foundation-sys,0.8.4
discord-cassandra-cpp,0.16.6
stuck,0.3.1
makepad-x11-sys,0.1.0
head-empty,0.1.0
inexor-rgf-plugin-file,0.9.1
rustmex_matlab700,0.1.2
librobotcontrol-sys,0.4.0
kaspa-math,0.0.3
exa,0.10.1
cavalier_contours_ffi,0.2.0
cudnn-sys,0.0.3
allegro_acodec-sys,0.0.44
win_event_hook,0.2.0
win_ocr_bindings,0.1.0
m68000,0.1.1
ssh,0.1.4
cirilica,0.10.0
lophat,0.9.2
spv-cross,0.23.5
posix-sys,0.0.1
phoenix-common,0.1.0
inotify-sys,0.1.5
worker-sys,0.0.9
lsio,0.1.18
simple_libc,0.5.0
hypervisor,0.0.8
lapack-sys,0.14.0
pqcrypto-falcon,0.2.10
libfmod,2.2.607
ast-grep-napi,0.9.2
inkview-sys,0.1.2
owasm-kit,0.3.0
grin_secp256k1zkp,0.7.12
win-variant,0.3.0
solana-router-main,1.1.3
psx,0.1.6
librustpam,0.1.0
wascc-httpsrv,0.9.2
libaio,0.0.1
kaspa-wrpc-client,0.0.3
solr-token-whitelist,1.0.2
ubend,0.2.2
tokio-periodic,0.1.1
mediacodec,0.1.2
harfbuzz-ft-sys,0.1.0
jni-sys,0.3.0
wasm-nn,0.1.0
datafusion-rustyline,2.0.0-alpha-20180628
shared_library,0.1.9
libindy-sys,0.1.7-dev-0
coordgen,0.2.2
driftdb-worker,0.1.4
gain,0.5.0
error-code,2.3.1
unrar,0.5.1
rutilities,0.2.5
sigmap,0.1.0
nnsdk,0.3.0
steamaudio,0.0.0
edlib_rs,0.1.2
krb5-sys,0.3.0
bulletproof,0.2.0
da14531-hal,0.2.2
assemblylift-iomod-http-guest,0.3.1
freetype,0.7.0
oppai-rs,0.2.3
mips-mcu,0.3.1
polyvalid,0.1.7
allegro_image-sys,0.0.44
pathrs,0.0.2
opencl-heads,0.2.1
neuromorphic-drivers,0.5.0
linux-personality,1.0.0
min-sqlite3-sys,1.4.3
opus-sys,0.2.1
spacetimedb,0.5.0
http-muncher,0.3.2
uname-rs,0.1.1
kernaux,0.7.0
pre_hf,0.0.1
c-gull,0.9.0
os-timer,1.0.10
silk-sys,0.1.0
bc4py_hash,0.1.3
psy_american,0.2.7
libcef-sys,1.0.1
iris-ng,0.1.2
opengauss_bindgen,0.1.0
plamo,0.3.0
tree-sitter-deb822,0.2.1
ifaces,0.1.0
pqcrypto-falcon-wasi,0.2.14
cie,0.0.0
fluidlite-sys,0.2.1
hexavalent,0.2.1
tree-sitter-starlark,1.0.0
kanshi-rs,0.1.0
tw4f,0.1.0
ggml-sys,0.1.1
bdwgc-sys,0.1.1
nhdesigngen,1.1.3
zmq2,0.5.0
csfml-graphics-sys,0.6.0
gmt_m2-ctrl_asm_pid-damping,0.1.5
tree-sitter-objc,1.2.0
tree-sitter-elisp,1.3.0
catboost2-sys,0.1.1+catboost.1.0.5
solo5-sys,0.1.0
errno-no-std,0.1.5
xrpl-hooks,0.3.1
wasmer-runtime-core,0.17.1
freertos-sys2,0.2.1
libscmp,0.2.0
gurobi-sys,0.3.0
tree-sitter-sourcepawn,0.6.0
hakoniwa,0.4.6
ax25,0.2.0
libgmssl-sys,3.1.0
usb,0.2.2
unicorn-rs,0.1.0
libtar-sys,0.1.9
otter-wasm,1.2.1
aws-lc-sys,0.9.0
civet,0.12.0-alpha.5
tree-sitter-ispc,0.1.0
mysql_roaring,0.1.0
libmpv,2.0.1
librsync,0.2.3
epicinium_lib,1.1.0
erc20-substreams,0.1.1
quirs,0.1.1
rustpy,0.3.0
nm,0.1.0
riscv-minimal-rt,0.5.0
ioctl-sys,0.8.0
libftd2xx-ffi,0.8.6
mpl-token-entangler,0.2.0
membrane,0.9.6
secp256k1-sys,0.8.1
mpl-fixed-price-sale,0.4.0
mlo-chacha20-rs,0.1.2
dygpi,0.1.5
nstd_gui,0.5.0
kanameshiki-sys,0.1.0
rad,0.5.0
bbhash-sys,0.1.0
hc_iz_profile,0.3.0-beta-dev.5
pkgcraft-c,0.0.6
voxelizer,1.0.0
intro-rs,0.1.0
sundials-sys,0.2.5
mongors,0.3.0-alpha.1
tree-sitter-hexdump,0.1.0
reason-othello,0.1.0
rustacuda,0.1.3
kreida,0.0.1
class_group,0.6.1
similari,0.26.2
consistenttime,0.2.0
ket,0.0.2
radiate,1.1.59
kpal-gpio-cdev,0.2.2
mappum-rocksdb,0.14.0-alpha.1
libisoalloc-sys,0.2.0
ao_rs,0.1.5
rust-test-ssssh,0.1.3
wavy,0.9.1
tree-sitter-qmljs,0.1.2
harfbuzz,0.4.0
spdlog-rs,0.3.10
soroban-env-guest,0.0.17
fiftyonedegrees,0.2.20
tao-core-video-sys,0.2.0
elikar,0.1.9
dnssd,0.1.0
egl,0.2.7
modular-sys,0.1.0
nvml-rs,0.1.0
lunesweb,0.3.0
memx-cdy,0.1.12
nx,0.3.0
native-timer,0.5.2
vk-sys,0.7.0
gvox-rs,1.2.9
hatto,0.1.0
tree-sitter-ungrammar,0.0.1
libdw-sys,0.1.0
tree-sitter-beancount,2.1.3
kdb_c_api,0.1.6
sapp-dummy,0.1.5
swift-bridge,0.1.52
rportaudio,0.1.1
dvcompute_cons,1.3.5
solders-hash,0.18.1
louis-sys,0.6.1
cmsis-rtos2,0.1.1
devnet-token-faucet,0.1.0
n-roman,0.1.2
vtracer-webapp,0.4.0
lv2-core,3.0.0
ciphercore-adapters,0.1.1
voter-stake-registry,0.2.4
zsh-sys,0.1.0
rlua,0.19.7
deno-libffi-sys,0.0.7
linera-wit-bindgen-guest-rust,0.2.0
osmo-bindings-tokenfactory,0.6.0-p0mvn-v1
ncurses-lite,0.1.1
onig_sys,69.8.1
roead,0.23.1
wasmer-runtime-core-l1x,0.18.0
varnish-sys,0.0.16
klein-sys,0.1.1
ooxml,0.2.6
assemblylift-iomod-s3-guest,0.1.1
frenetic,0.1.0
kqueue-sys,1.0.3
hexchat-unsafe-plugin,2.3.0
gdbm_compat,0.1.1
clippers,0.1.2
sharify,0.1.0
spng,0.2.0-alpha.2
exacl,0.10.0
smallet,0.11.1
py-fossil-delta,0.1.3
libpd-sys,0.2.0
megenginelite-rs,1.8.2
smartalloc-sys,0.2.0
oqo,0.1.0
asynchronix,0.1.0
curl,0.4.44
deno_webstorage,0.107.0
rlapack,0.0.5
wacom-sys,0.1.0
mun_runtime_capi,0.4.0
memprocfs,5.7.0
pudding-kernel,0.1.2
poly2tri,0.1.0
acl-sys,1.2.2
tortuga-guest,0.1.1
rust-locale,0.1.4
cardinal-paid-claim-approver,4.4.0
three_em,0.1.0
mountpoint-s3-crt,0.2.2
numpy,0.19.0
node_api_system,0.5.0
cursormatrix,0.4.0
readpassphrase-sys,0.1.0
m,0.1.1
cuda_std,0.2.2
rpi-pico-sdk,0.0.1
tract-linalg,0.20.7
willhook,0.6.1
cortexm-threads,0.1.1
tree-sitter-capnp,1.5.0
m2-ctrl_asm,0.1.0
libmpv-sys,3.1.0
wasm4-sys,0.1.1
lv2-sys,2.0.0
aflak_imgui-sys,0.18.1
yew_svg,0.2.1
authenticode-parser-sys,0.3.1
smc,0.2.4
parasail-sys,0.2.5
tree-sitter-pony,1.0.0
parviocula,0.0.3
dl-openvdb-query-sys,0.1.3
firewood-libaio,0.0.2
quickjs_runtime,0.11.4
deelevate,0.2.0
fastly-sys,0.9.5
reaper-medium,0.1.0
mc-sgx-tcrypto-sys,0.7.2
windows-core,0.50.0
panicdump,0.1.0
libflycapture2-sys,0.1.1
cef,0.1.2
spiro-sys,0.1.1
minilibx,0.2.1
iceyee_random,1.0.3
hsa,0.1.0
yuuang-test-napi,1.7.6
vmprotect-sys,0.1.1
thorin,0.1.0
dbus-rs,0.0.5
json-checker,0.1.1
trans2quik,0.0.1
nng_async,0.2.0
embedded-threads,0.1.0
gpl-math,0.1.0
ofx,0.3.0
godot_egui,0.1.8
kernaux-sys,0.7.0
v4l2-sys-mit,0.3.0
thunderbird,0.2.4
native-pkcs11,0.2.12
cadical,0.1.14
mips-rt,0.3.2
llvmint,0.0.3
special-fun,0.2.0
snappy-cpp,0.1.1
blosc-sys,1.21.0
jimage,0.2.4
openbsd,0.1.2
cffi-impl,0.1.6
memory_pages,0.1.0
regmap,0.1.0
pmemlog-sys,0.0.1
valve_kv_tools,0.3.0
tskit_rust,0.1.0
wasmedge_process_interface,0.2.1
starlane-core,0.2.0-rc1
webrender,0.61.0
dobby-sys,0.1.0
audir-sles,0.1.0
three_body_lang,0.1.0
m1-ctrl,0.1.2
honestintervals,0.2.0
clear_screen,0.1.0
risc0-zkvm-circuit-sys,0.11.1
ocl-core,0.11.3
ytnef_sys,0.2.0
wavpack-sys,0.1.3
quarry-operator,5.2.0
substrate-wasmtime-runtime,0.16.0-threadsafe.4
lookit,0.3.2
libargon2-sys,0.2.0
origin,0.9.0
hagane-simd,0.1.0
safe-associated-token-account,1.1.2
commoncrypto-sys,0.2.0
applesauce-core,0.2.0
minimp4,0.1.0
bindgen,0.66.1
lockup,1.1.2
sha2-asm,0.6.2
pqcrypto-frodo,0.4.11
otter-webdriver-tests,1.2.1
near-sdk,4.1.1
solders-primitives,0.18.1
ssvm_tensorflow_interface,0.1.4
prototty_wasm_input,0.27.0
tree-sitter-html,0.19.0
xplane-sdk-sys,0.2.0
wordexp,0.1.0
cart-tmp-wgc,0.1.0
memfile,0.2.1
emacs_module_bindings,0.7.0
libhaystack,1.0.11
xkbcommon,0.5.1
ale-sys,0.1.2
lang-3bc-sys,0.1.3
freenectrs,0.1.0
trezor-crypto-lib,0.1.1
fswatch-sys,0.1.10
mjs-sys,0.1.2
evmc-vm,9.0.0
lame,0.1.3
actions-toolkit-sys,0.3.1
objc-sys,0.3.1
tls,0.0.3
https-everywhere-lib-wasm,0.1.2
runng,0.3.2
async_ui_web,0.1.0
rand,0.8.5
ramulator_wrapper,0.2.6
lv2-state,2.0.0
rustpak,0.1.0
near-sys,0.2.0
smashnet,0.2.0
cpp_regexp,0.6.1
tsf-sys,0.2.0
x11,2.21.0
rdkafka-sys,4.5.0+1.9.2
quarry-registry-ntoken,5.0.3
rspe,0.1.2
autd3-link-soem,14.0.1
channelz_brotli,0.7.0
lwext4-sys,0.1.0
vk-rs,0.1.4
libmem,4.1.0
near-vm-vm,0.17.0
lunesrs,1.9.4
tree-sitter-elixir,0.1.0
k2hash-sys,0.0.1
tinylj,0.1.3
exprtk_rs,0.1.0
picorv32-rt,0.5.3
tree-sitter-integerbasic,1.0.2
libc-strftime,0.2.0
wasm-react,0.3.2
termbox2-sys,0.0.1
exocore-apps-sdk,0.1.25
libnetfilter_queue,0.0.3
randall,0.0.0
dorothy-ssr,0.1.0
ncurses-rs,0.0.3
vma,0.3.1
ouo,0.1.0
chmlib-sys,1.0.0
open-coroutine-hooks,0.4.0
cosmian_ffi,1.0.1
cargo_crates-io_docs-rs_test,0.5.0
gmt_mount-ctrl_sampling8000-damping002_ze30,0.1.0
mio-pidfd,0.3.0
pqcrypto-classicmceliece,0.1.7
suitesparse_ldl_sys,0.3.0
snarkvm-algorithms-cuda,0.14.6
mini,0.0.4
mdbx-sys,0.12.7
aegis,0.4.3
embassy-boot,0.1.1
klu_sys,0.2.0
gecko_atom,1.0.0
pg_parse,0.10.0
qpdf-sys,0.1.5
objc2-foundation,0.2.0-alpha.6
stdtr-sys,0.1.0
tweecrypto,0.0.2
tdb_core,0.5.2
libraw-rs-sys,0.0.4+libraw-0.20.1
vowpalwabbit-sys,8.8.1+vw-v8.8.0
signalbool,0.2.5
ontio-std,0.5.0
tss-tspi,0.0.1
electron-sys,0.4.0
luau-ast-rs-grammar,0.0.2
quickjs_regex_backend,0.1.0
wg-sys,0.1.0
wascc-httpclient,0.1.0
openh264-sys2,0.4.1
joss,0.0.2
rsocket_rust_transport_wasm,0.7.4
lz4-sys,1.9.4
hcap,0.0.2
libesedb-sys,0.1.2
ul,1.1.4
arcrs,0.1.1-alpha.7
pwa,0.1.0
jalali,0.1.0
gsm-sys,0.0.2
novusk_syscalls,0.2.1
cardinal-transfer-authority,4.4.0
wadi,0.0.4
loop-forever,1.0.2
GSL-sys,3.0.0
tcalc-rustyline,1.0.2
meshopt,0.1.9
sciter-rs,0.5.58
pngquant,3.0.1
wasmir,0.1.13
ruspiro-allocator,0.4.6
flutter_engine_context,0.1.0
dodo-open,0.0.1
assemblylift-iomod-lambda-guest,0.1.1
rust_storage_interface_library,0.1.30
cardinal-reward-distributor,2.2.1
iop-proto-wasm,0.0.16
xlang_abi,0.2.0
libaquestalk2-sys,0.1.0
xml2-sys,2.10.3-alpha
icu_capi,1.2.2
mun_capi_utils,0.4.0
ecos-rs,0.1.0
srv,0.1.0
tetsy-secp256k1,0.7.0
extern_executor,0.1.2
hodor-program,0.1.0
rustgym-testcpp,0.1.0
nt_version,0.1.3
rofi-plugin,0.1.0
yusb,0.1.1
randomx-bindings-sys,0.1.5
alloc_system,0.1.2
concordium-std,7.0.0
suzy,0.2.0
jay-config,0.1.0
usc,1.20230716.84541
millennium-utils,1.0.0-beta.3
sapio-secp256k1,0.22.4
jitterentropy-sys,0.1.0
cardinal-token-manager,4.4.0
serde-fressian,0.1.1
visim,0.1.0
libpapi_sys,0.1.7
onig,6.4.0
kaspa-wallet-core,0.0.3
egli,0.5.0
ragequit,0.1.1
virt-sys,0.2.0
datafusion-physical-expr,27.0.0
chromaprint-sys-next,1.5.3
yew-stdweb,0.18.0
js_ffi,0.8.0
xlang_host,0.2.0
cesu8str,0.2.4
yareio,0.1.4
bwapi_wrapper,0.3.2
tty,0.5.0
red,0.1.1
tree-sitter-typescript,0.20.2
tree-sitter-odin,1.0.0
rustler_sys,2.3.1
mazzaroth-rs,0.8.1
solana-zipper,1.0.3
librashader-spirv-cross,0.23.5
cursed,0.0.1
img-rs,2.27.0
fluidlite,0.2.1
nozzle-bindings,1.0.0+1.90.632-b035
sapp-wasm,0.1.26
solrand,0.1.5
summon-api-sdk,0.1.96
s2n-tls,0.0.34
kioto,0.0.1
rustty,0.1.12
fap,0.2.1
interfaces2,0.0.5
libusb1-sys,0.6.4
oci_rs,0.8.0
libnspire,0.2.3
biscuit-wasm,0.1.3
nvdialog-sys,0.6.1
openjp2,0.3.0
termorrow,0.1.0
gpl-token,3.2.0
se_rs_ial,0.0.2
pmem-sys,0.0.3
libsyslog-sys,0.1.0
zellij-tile,0.37.2
ion-c-sys,0.4.17
cyclors,0.1.7
tree-sitter-comment,0.1.0
tibco_ems-sys,1.0.5
libinchi-sys,0.1.0
web3api-wasm-rs,0.0.1-prealpha.85
bitmagic-sys,0.2.4+bitmagic.7.7.7
wilton_rust,0.2.0
wkhtmltox-sys,0.1.2
govern,0.5.8
libswe-sys,0.2.7
dora-operator-api-types,0.2.4
rpi-pico-sdk-sys,0.0.2
hc_zome_file_storage_integrity,0.2.0
wascc-fs,0.1.2
r3_core,0.1.4
libc_alloc,1.0.4
julia-sys,0.2.0
jni-sys-new,0.4.0
dlpark,0.3.0
stagraph,0.1.0
rust_sm,0.1.7
android_sensor-sys,0.1.4
hpl-nectar-missions,0.0.31
slings,0.3.46
git2,0.17.2
redirectionio,2.8.0
espeak-sys,0.0.2
pineappl_capi,0.6.1
pkcs11-bindings,0.1.5
nng,1.0.1
wasmer-runtime-core-asml-fork,0.1.1
z3-sys,0.8.0
nvml-binding,0.1.0
aaudio,0.1.1
vku,0.2.0
lr35902,0.1.1
pbs-sys,0.0.2
frawk,0.4.8
usearch,0.22.3
blsctl,0.2.3
libpng-sys,1.1.9
ucontext,0.0.5
imxrt1062-core,0.1.1
jbig2dec,0.3.1
rrplug,2.1.1
bootloader_api,0.11.4
bootloader-x86_64-bios-stage-2,0.11.4
tree-sitter-luap,1.0.0
atri_ffi,0.9.0
fere,0.0.0
stack-croaring-sys,0.3.10
iop-node-wasm,0.0.16
cue-sdk,0.0.3
ctaes-sys,0.1.0
mosquitto-client,0.1.5
tree-sitter-lua,0.0.18
sqlite3_ext,0.1.3
kaspa-addresses,0.0.3
libspnav-bindings,0.1.0
oxi-luajit,0.3.0
wasmos,0.1.0
libwebp,0.1.2
tectonic_bridge_flate,0.1.7
file-metadata,0.0.3
tree-sitter-wdl-1,0.1.10
ast-grep-wasm,0.1.5
tree-sitter-query,0.1.0
vorbis_rs,0.3.0
blackscholes_wasm,0.18.1
openbabel-sys,0.5.3+openbabel-3.1.1
suricata,7.0.0-alpha.5
raw-window-handle-extensions,0.5.3
rustfst-ffi,0.13.1
avr-libcore,0.1.0
weresocool_lame,1.0.47
libsql_bindgen,0.3.1
color_hash,0.1.0
blurmac,0.0.1
edjx,0.2.0
cue-sys,1.1.0
metal-sys,0.0.0
rustix,0.38.4
plctag-sys,0.3.2
symbolic-demangle,12.3.0
nrf-modem,0.3.2
macos-spotify,0.0.3
wasm-opt,0.113.0
zmq-ffi,0.1.3
cudd-sys,1.0.0
dmx-termios,0.3.0
redis-cas,1.0.1
breakout-wasm,0.2.2
moxie-web,0.1.0
ndi,0.1.2
volcasample-sys,0.1.0
ash-direct-entry,0.2.0
bcc-sys,0.23.0
tree-sitter-tags,0.20.2
mem_cmp,0.1.4
binary_codec_sv2,0.1.3
wasmer-runtime-core-near,0.18.3
herkulex-drs-0x01-stm32f1xx,0.1.2
android_logger_lite,0.1.0
psp2-sys,0.2.2
quarry-mint-wrapper-ntoken,5.0.3
notmuch-sys,4.4.2
voroxx,0.1.1
libwhp,0.1.3
tree-sitter-slint,0.1.0
sophia-sys,0.1.0
irondash_dart_ffi,0.1.0
xplm,0.3.1
druid-win-shell,0.1.1
tree-sitter-asena,0.0.1
bear-lib-terminal-sys,1.3.0
rustkit-clang-sys,0.24.0
pr,0.1.0
wcolor,0.1.5
rustyline-with-hint-fix,12.0.0
netsnmp-sys-nocrypto,0.1.3
minicov,0.3.2
stdweb-logger,0.1.1
node-sys,0.4.2
haiku,0.2.0
drogue-ffi-compat,0.1.0
v-cbr-codec,0.7.1
gitoid,0.1.5
k4a-sys,0.2.0
libdb-sys,0.1.1
rsnowboy,0.1.0
libffi,3.2.0
bayestest,0.1.1
mallocator,0.1.0
marker_adapter,0.1.1
tree-sitter-po,0.0.1
bokken-runtime,0.1.0
btreec,0.3.0
continuation-router,1.1.2
tracy-client-sys,0.21.0
pyth-client,0.5.1
blake,2.0.2
mc-sgx-urts-sys,0.7.2
yacurses,0.2.4
observable-react,0.2.0
stackful,0.1.5
chrono-wasi,0.4.11
imgui,0.11.0
wasm-utils,0.2.0
base-coroutine,0.2.0
ufbx,0.3.0
sqlite-bindings-lunatic,0.30.4
willow-example,0.1.1
wasm-glue,0.1.0
fvm-mock,1.0.0
nfqueue,0.9.1
wayland,0.0.2
rsnappy,0.1.0
helix,0.7.5
liblinear,1.0.0
squirrel,0.1.0
mouse-rs,0.4.2
crt0stack,0.1.0
mimallocate-sys,0.1.1
sqlite-vfs,0.2.0
fltk,1.4.8
cursock,1.2.7
tree-sitter-yabo,0.0.1
capstone-sys,0.15.0
coin_cbc_sys,0.1.2
objrs_runtime,0.0.2
primecount,0.2.1
tree-sitter-hare,0.20.7
gd32f3x0-pac,0.1.0
krust,0.0.1
tm-rs,2020.11.11
libloading-mini,0.1.2
taglib-sys,1.0.0
libz-sys,1.1.10
kiibohd-hid-io-ffi,0.1.0
vk_llw,0.0.1
marker_lints,0.1.1
nvdialog-rs,0.1.0
libc-extra,0.3.2
glslopt,0.1.9
ggml-sys-bleedingedge,2307240057.0.0+llamacpp-release.master-2f9cf97
backtrace-sys,0.1.37
security-framework-sys,2.9.1
mpl-hydra,0.4.2
pilota-build,0.7.7
vmulti-client,0.3.4
wasmrs-guest,0.13.0
parity-util-mem,0.12.0
rabbitizer,1.7.4
flite-sys,0.1.2
halide-runtime,0.6.1
rust-wasm-dev-helper,0.1.2
demes-forward-capi,0.4.0
cec-rs,7.1.1
wasmtime-jit,11.0.0
zerotwo,0.9.4
lua-rs,0.0.11
snmalloc-sys,0.3.4
absperf-minilzo-sys,2.10.0
rt-xenomai,0.1.3
gpl-memo,3.0.1
mtly-reward-center,0.2.8
autd-twincat-link,9.0.1
kayle,0.0.1
rart-rs,0.0.8
fts,0.3.0
rust-GSL,0.4.10
time-format,1.1.2
flowscripter_template_deno_rust_library,1.0.15
geometry_tools,0.4.2
roxido,0.5.0
rustcap,0.1.2
unw,0.1.0
littlefs2-sys,0.1.7
arcdps-imgui-sys,0.8.0
orthanc-plugin-bindings,0.1.1
sega_cmp,0.2.0
libwren-sys,0.1.0
rustmex_octave,0.1.2
autocxx-bindgen,0.65.1
rsfbclient-core,0.23.0
thread_local,1.1.7
of,0.1.0
bitoku-sdk-agent,0.1.6
perspective,2.3.2
machinery-api,0.5.0
cxterminfo,0.2.0
mouse_automation,0.1.3
mirishita_info_bot,0.3.0
vsprintf,2.0.0
dora-operator-api-python,0.2.4
hkalbasi-rustc-ap-rustc_data_structures,0.0.20230517
cardinal-time-invalidator,4.4.0
nanos-sdk-rs,0.2.0
owfs,0.0.8
libipt-sys,0.1.4
externref_polyfill,0.1.0
irondash_engine_context,0.2.1
argon2-sys,0.1.0
intel_tex_2,0.2.2
parenchyma,0.0.33
pardiso-sys,0.2.0
cbqn,0.1.1
glk-sys,0.2.0
ifcfg,0.1.2
num-shaman,0.1.0
tcc,0.1.0
kobold,0.9.1
tree-sitter-luadoc,1.0.1
parity-snappy-sys,0.1.2
aio-bindings,0.1.2
nnv-rs,0.6.1
mount-ctrl_sampling8000-damping0005,0.1.0
pinar,0.1.0
libmapvxl-rs,0.1.0
stb,0.3.2
scratchstack-wrapper-aws-lc,0.1.0-alpha.7
xdelta3,0.1.5
ivyrust,0.1.1
localencrypt,0.0.4
c-scape,0.9.0
brotli-dec-wasm,2.0.1
is_computer_on,1.0.0
clockwork-scheduler,1.0.3
libeyelink-sys,0.1.4
spl-shared-memory,2.0.6
latex_snippet,0.3.3
wasm-sort,0.10.0
zetta,0.11.1
domino_program,0.1.2
tree-sitter-hlsl,0.1.2
locenv,0.7.0
cronos-network,0.2.0
wirehair-wrapper,0.1.3
louis,0.6.2
pikuseru_rs,0.1.0
cjieba-sys,0.1.1
xhook-sys,0.2.0
libabieos-sys,0.3.7
px4,0.2.4
netsnmp-sys,0.1.1
kissfft-sys,0.1.0
libloading,0.8.0
