crate_name,version
darkforest,0.0.1
darklua,0.9.0
darkly,0.2.0
darkly-macros,0.2.0
darkmagic,0.0.0
darkness-check,0.1.0
darknet,0.4.0
darknet-sys,0.4.0
darkredis,0.8.0
darkroom,0.8.0
darkside,1.2.5
darksky,0.8.1
darktoken,0.0.6
darkweb-dotenv,0.1.0-beta1
darling,0.20.1
darling_core,0.20.1
darling_macro,0.20.1
darmstadtium,0.0.0
darn,0.3.4
darpi,0.1.5
darpi-code-gen,0.1.1-beta.1
darpi-graphql,0.1.0-beta.1
darpi-headers,0.1.0-beta.1
darpi-middleware,0.1.0-beta.1
darpi-route,0.1.0-beta
darpi-web,0.1.0-beta.1
darrentsung_debug_parser,0.3.0
dars,0.1.0
dars-catalog,0.1.0
darshan,0.1.0
dart,0.1.1
dart-bindgen,0.1.9-deprecated
dart-sdk-sys,2.19.3
dart-sys,4.0.2
dart6ul-gpio,0.2.0
darts,0.1.0
darwin,0.1.0
darwin-libproc,0.2.0
darwin-libproc-sys,0.2.0
darwin-rs,0.4.0
darwin-v7,0.1.1
darwin-webkit,0.1.3
darwinia-bridge-primitives,0.3.3
darwinia-bridger,0.1.4
darwinia-shadow,0.2.5
darwinia-sync,2.1.0
dary,0.1.1
dary_heap,0.3.4
das-grid,0.1.5
dash,0.1.0
dash-mpd,0.8.1
dash-mpd-cli,0.1.10
dash2html,1.1.0
dash7_alp,0.6.1
dashboard,0.0.0
dashbutton,0.1.0
dashcache,0.2.2
dashen,0.1.1
dasher,0.3.3
dashing,0.0.2
dashmap,5.4.0
dashmap-shard,0.1.1
dashmap_with_out_t_map_trait,5.0.0
dashpipe,0.0.3
dashu,0.3.1
dashu-base,0.3.1
dashu-float,0.3.2
dashu-int,0.3.1
dashu-macros,0.3.1
dashu-ratio,0.3.2
dasn1,0.1.1
dasn1-core,0.1.1
dasn1-der,0.1.1
dasn1-notation,0.1.1
dasn1-pest,0.1.1
dasom,0.1.1
dasp,0.11.0
dasp_envelope,0.11.0
dasp_frame,0.11.0
dasp_graph,0.11.0
dasp_interpolate,0.11.0
dasp_peak,0.11.0
dasp_ring_buffer,0.11.0
dasp_rms,0.11.0
dasp_sample,0.11.0
dasp_signal,0.11.0
dasp_slice,0.11.0
dasp_window,0.11.1
dass,0.2.0
dassign,0.2.0
dat,0.0.0
dat-network-protocol,0.3.0
data,0.0.0
data-buffer,0.8.0
data-canal,0.1.0
data-encoding,2.3.3
data-encoding-bin,0.3.2
data-encoding-macro,0.1.12
data-encoding-macro-internal,0.1.10
data-pager,0.2.1
data-pile,0.6.1
data-plane-api,0.1.1
data-query,0.1.6
data-query-lexical,0.1.3
data-query-proc,0.1.3
data-rw,1.6.2
data-stream,0.2.0
data-structures,0.1.0
data-test,0.1.0
data-uri-utils,0.2.0
data-url,0.2.0
data-url-encode-macro,1.0.1
data-url-encode-macro-impl,1.0.1
data-utility-belt,0.1.5
data-view,5.1.0
data2sound,0.2.2
dataGPS,0.1.1
data_chain,0.1.1
data_doc,0.1.0
data_doc_derive,0.1.0
data_downloader,0.1.0
data_model,0.1.1-alpha.1
data_models,0.2.0
data_reader,0.4.0
data_struct_hash_map_17,0.1.1
data_structure_traits,0.1.12
data_structures_SD,0.1.1
data_tracker,0.1.0
data_tree,0.1.5
data_type,0.1.9
data_vault,0.3.4
databake,0.1.5
databake-derive,0.1.5
database,0.5.0
database-tree,0.1.0-alpha.5
database_exporter,0.1.4
databend-cli,0.1.3
databend-client,0.1.15
databend-driver,0.2.22
databend-thrift,0.17.0
databento-defs,0.4.2
databind,0.7.1
databuf,0.3.1
databuf-derive,0.3.1
databuffer,1.1.4
datacake,0.6.0
datacake-chitchat-fork,0.5.1
datacake-crdt,0.4.0
datacake-eventual-consistency,0.4.0
datacake-lmdb,0.1.0
datacake-node,0.3.0
datacake-rpc,0.5.0
datacake-sqlite,0.4.0
datachannel,0.9.1
datachannel-sys,0.18.3
datadog,0.1.0
datadog-apm,0.2.0
datadog-apm-sync,0.6.0
datadog-appsec,0.1.0
datadog-asm,0.1.0
datadog-client,0.2.0
datadog-internal-telemetry,0.1.0
datadog-logs,0.2.1
datadog-profiler,0.1.0
datadog-profiling,0.1.0
datadog-remote-config,0.1.0
datadog-remote-configuration,0.1.0
datadog-statsd,0.1.1
datadog-telemetry,0.1.0
datadog-waf,0.1.0
datadog-workflow,2.0.1
datadoghq,0.2.2
datadot,0.0.1
datadriven,0.6.0
datafet,0.3.1
dataflow,0.3.2
dataflow_nlp,0.1.0
dataframe,0.1.0
datafrog,2.0.1
datafu,0.1.0-alpha.2
datafusion,23.0.0
datafusion-bigtable,0.1.0
datafusion-catalogprovider-glue,0.2.0
datafusion-cli,23.0.0
datafusion-common,23.0.0
datafusion-data-access,10.0.0
datafusion-execution,23.0.0
datafusion-expr,23.0.0
datafusion-gpu,0.1.0-placeholder
datafusion-jit,23.0.0
datafusion-objectstore-hdfs,0.1.3
datafusion-objectstore-s3,0.2.1
datafusion-optimizer,23.0.0
datafusion-physical-expr,23.0.0
datafusion-proto,23.0.0
datafusion-python,23.0.0
datafusion-row,23.0.0
datafusion-rustyline,2.0.0-alpha-20180628
datafusion-sql,23.0.0
datafusion-substrait,23.0.0
datafusion-tui,0.1.0
datafusion_iceberg,0.1.1
datafusion_imu,0.1.3
datagen,0.1.4
datagen_gnss,0.1.9
datagen_network,0.1.4
datagrid,0.1.0
datalike,0.0.1
datalite,0.1.0
dataload-rs,0.1.0
dataloader,0.16.0
datalog,0.0.2
datamars,0.4.0
datamatrix,0.3.0
datamixer,0.0.1
datamorph,1.0.1
datamuse-api-wrapper,0.1.0
dataopen,0.0.0
datap,0.0.1
datapack,2.0.1
datapackage_convert,0.6.1
datapan,0.1.1
dataplotlib,0.1.3
datapool,0.1.4
dataportal,0.0.0
dataql,0.0.0
datasaurust,0.1.0
datasets,0.0.1
datasize,0.2.14
datasize_derive,0.2.14
datasketch-minhash-lsh,0.0.1
dataspreads,0.1.0
datastore,0.1.5
datastore-mysql,0.2.0
datastore-sys,0.1.0
datastore_derive,0.1.2
datastore_grpc,0.5.2
datastreamcorelib,1.0.1
datastreamservicelib,1.0.0
datastructures,0.1.4
datatable,0.1.0
datatest,0.7.1
datatest-derive,0.7.1
datatest-stable,0.1.3
datatier,0.1.0
dataurl,0.1.2
dataverse,0.0.1
dataview,1.0.1
datavzrd,2.19.1
dataz,0.3.0
datcord,0.1.1
date,0.1.3
date-calculations,0.1.1
date-differencer,0.1.0
date-formats-workflow,1.4.0
date-range,0.3.0
date-time-matrix,0.1.4
date-version,0.1.1
date_component,0.3.1
date_duration,0.1.0
date_iter,0.1.1
date_time,2.2.0
date_time_parser,0.2.0
date_utils,0.0.1
dateless,0.3.1
dateparser,0.2.0
dater,0.1.0
dates-str,1.4.3
datetag,0.1.4
datetime,0.5.2
datetime-default,1.1.1
datetime-string,0.2.2
datetime_macros,0.1.2
datetime_parse,0.0.1-beta.10
datetimeutils,0.1.3
datev-types,0.4.0
datex,0.1.0
datman,0.1.0
datom,0.1.1-pre4
datom-bigdecimal,0.3.1
dator,0.1.0
datpiff,0.1.11
datta,0.1.0
datum,0.1.0
datx,0.1.1
daudau_guessing_game,0.1.0
daumdic,0.7.0
daummap,0.4.0
dav,0.1.0-alpha.1
dav-server,0.5.5
dav1d,0.9.3
dav1d-sys,0.7.1
davclnt-sys,0.0.1
dave,0.1.1
davenport,0.1.1
davids-test-crate,0.1.2
davif,1.0.0
davinci,0.1.0
davincibot,0.0.19
davis,0.1.1
davis-edi-rs,0.2.1
davisjr,0.2.0
davoxide,0.0.0
davros,0.0.0
dawn,0.0.0
dawn-rs,0.0.0
dawn-src,0.0.0
dawn-sys,0.0.0
dawr,0.0.2
daxa-rs,0.1.0
daxpedda-vsprintf,1.0.2-pr
day,0.0.0
daybreak,0.1.0
daylio,0.2.0
days-in-month,2.0.0
dayu,0.4.3
dazeus,0.4.0
dazzle,0.1.0
db,0.0.1
db-accelerate,2.0.0
db-core,0.2.1
db-derive,0.1.8
db-derive-impl,0.1.8
db-dump,0.4.6
db-dump-concat,0.1.1
db-helpers,1.5.0
db-helpers-derive,0.5.0
db-key,0.1.0
db-rs,0.1.18
db-rs-derive,0.1.18
db-schema,0.2.1
db-sqlx-tester,0.1.1
db-to-code,0.1.0-bate.9
db-up,0.2.0
db-up-codegen,0.2.0
db-up-rbatis,0.2.0
db-up-sql-changelog,0.2.0
db2,0.0.0
db3,0.1.0
db3-sqlparser,0.0.1
db_dep,0.1.1
db_ip,0.3.7
db_ip_core,0.3.1
db_ip_macros,0.3.0
db_logger,0.1.0
db_task,0.2.2
dbang,0.2.0
dbap,0.1.0
dbase,0.3.0
dbase_parser,0.1.0
dbc,0.3.3
dbc-codegen,0.2.0
dbc-codegen-cli,0.2.0
dbcat,0.1.5
dbcc,2.2.1
dbcomprs,0.2.1
dbcrossbar,0.5.2
dbcrossbarlib,0.5.2
dbd,0.1.0
dbdump,0.2.5
dbe,0.2.1
dbench,0.1.0
dbent,0.1.0
dbent-derive,0.1.0
dbf,0.1.1
dbf2csv,0.1.1
dbf_dextractor,0.1.2
dbfile,0.1.51
dbfile_derive,0.1.51
dbfish,0.1.1
dbflow,0.0.1
dbfs-client,0.1.3
dbg,1.0.4
dbg-pls,0.3.5
dbg-pls-derive,0.3.2
dbg-swc,0.80.49
dbg64_plugins_sdk_sys,0.1.7
dbg_as_curl,1.0.0
dbg_hex,0.1.1
dbg_mac,0.1.2
dbgcmd,0.1.0
dbgen,0.8.0
dbgeng-sys,0.0.1
dbgf,0.1.0
dbghelp-sys,0.2.0
dbgonly,0.1.0
dbgp,0.0.1
dbgtools,0.2.1
dbgtools-hexdump,0.1.0
dbgtools-win,0.2.1
dbi,0.3.0
dbi-macros,0.3.0
dbin,0.1.7
dbkit-engine,0.0.9
dbl,0.3.2
dbl-rs,0.3.2
dbmigrate,0.4.0
dbmigrate-lib,0.2.0
dbml-rs,0.1.0-beta.2
dbn,0.5.1
dbn-cli,0.5.1
dbn-macros,0.5.1
dbox,0.1.3
dbpnoise,0.1.2
dbpulse,0.3.0
dbq,0.1.0
dbquota,0.3.1
dbr,0.1.3
dbs-address-space,0.3.0
dbs-allocator,0.1.1
dbs-arch,0.2.3
dbs-boot,0.3.1
dbs-device,0.2.0
dbs-interrupt,0.2.2
dbs-legacy-devices,0.1.1
dbs-uhttp,0.3.2
dbs-upcall,0.3.0
dbs-utils,0.2.1
dbs-virtio-devices,0.3.0
dbscan,0.3.1
dbsdk-cli,0.1.2
dbsdk-rs,0.1.11
dbset,0.0.1
dbstruct,0.1.0
dbstruct-derive,0.1.0
dbtools,1.0.5
dbui,0.0.64
dbui-assets,0.0.64
dbui-client,0.0.64
dbui-controllers,0.0.64
dbui-core,0.0.64
dbui-database,0.0.64
dbui-service,0.0.64
dbui-templates,0.0.64
dbus,0.9.7
dbus-async,2.3.1
dbus-async-derive,2.0.2
dbus-bytestream,0.1.4
dbus-codegen,0.10.0
dbus-crossroads,0.5.2
dbus-launch,0.2.0
dbus-message-parser,4.3.1
dbus-rs,0.0.5
dbus-serialize,0.1.2
dbus-server-address-parser,1.0.1
dbus-strings,0.1.0
dbus-tokio,0.7.6
dbus-tree,0.9.2
dbus-udisks2,0.3.0
dbusify_hyper,0.1.0
dbusmenu,0.0.0
dbusmenu-glib,0.1.0
dbusmenu-glib-sys,0.1.0
dbusmenu-gtk3,0.1.0
dbusmenu-gtk3-sys,0.1.0
dbutils,0.2.1
dbuz,0.1.0
dbvm,0.1.0
dbx,0.1.0
dbz-cli,0.2.2
dbz-lib,0.2.2
dc,0.1.0
dc-cli,0.1.0
dc-ock,2.0.1
dcaf,0.4.0
dcalc,0.1.0
dcap-provide,0.0.1
dcap-provider,0.3.1
dcap-ql,0.3.5
dcap-ql-sys,0.2.1
dcap-retrieve-pckid,0.1.3
dcbor,0.6.0
dcc,0.1.0
dcc-decode,0.1.0
dcc-lsystem,0.6.3
dcc-lsystem-derive,0.1.2
dcc-rs,0.3.0
dcc-template-bin,0.1.1
dcc-template-lib,0.1.0
dcc-tiler,0.1.2
dcconway,0.1.1
dccp,0.1.0
dces,0.3.1
dcf77,0.1.0
dcf77_chrono,0.2.0
dcf77_utils,0.5.0
dci,0.3.0
dcim,1.7.1
dciman32-sys,0.0.1
dcl-crypto,0.1.0
dcl-rpc,2.1.1
dcl-rpc-codegen,0.1.0
dcli,0.0.8
dcmdump,0.5.0
dcmimu,0.2.2
dco3_crypto,0.5.0
dcolor,0.1.0
dcombu,0.0.1
dcommon,0.3.0-alpha1
dcomp-sys,0.0.1
dconf_rs,0.3.0
dcore,0.1.0
dcp,0.4.1
dcpu,0.5.0
dcpu16,0.4.0
dcpu16-gui,0.2.0
dcs,0.1.0
dcs-module-ipc,0.7.0
dcsctp,0.0.0
dcsctp-proto,0.0.0
dcspkg,0.2.1
dcsv,0.3.2
dcv-color-primitives,0.5.3
dd,0.4.0
dd-lib,0.2.1
dd-trace-layer,0.0.1
dd-trace-php,0.0.0
dd-trace-rs,0.0.0
dd-trace-rust,0.0.0
dd-tracing-layer,0.1.3
dd_maths_traits,0.1.8
dd_maths_traits_macros,0.1.0
dd_statechart,0.7.0
ddate,0.4.0
ddb,0.0.6
ddbug,0.3.0
ddbug_parser,0.3.0
ddc,0.2.2
ddc-enhanced-rs,1.2.7
ddc-hi,0.4.1
ddc-i2c,0.2.2
ddc-macos,0.2.0
ddc-node-rs,2.0.0
ddc-winapi,0.2.1
ddc_bucket,0.5.1
ddcore-rs,0.3.4
ddcset,0.0.5
ddcutil,0.0.3
ddcutil-sys,0.0.3
ddd,0.0.2
ddd-rs,0.3.3
ddd-rs-derive,0.3.0
ddd_dapr,1.1.0
ddd_dapr_derive,1.0.1
dddk_core,0.4.0
dddk_macro,0.5.0
dddk_security,0.4.0
ddelta,0.2.1
ddf-blocking-http-client,0.0.3
ddf-simple-websockets,0.1.4
ddg,0.5.0
ddg_cli,0.1.1
ddgg,0.4.0
ddh,0.13.0
ddi,0.2.1
ddiff,0.1.0
ddir,0.0.2
ddlc_helper,2.0.4
ddlog-lsp,0.0.0
ddmw-client,0.3.0
ddmw-types,0.1.1
ddmw-util,0.2.0
ddnet,0.0.0
ddnet-map-gen,0.2.3
ddns,0.1.0
ddns-cli,0.3.1
ddns-rs,0.1.1
ddnsd,0.1.0
ddo,1.0.0
ddog,0.1.0
ddoresolver-rs,0.4.5
ddp,0.0.3
ddp-rs,0.2.1
ddr-mount,1.1.4
ddragon,0.7.2
ddraw-sys,0.0.1
dds,0.1.0
dds-rs,0.7.0
ddsavelib,0.1.1
ddsc,0.1.2
ddsfile,0.5.1
ddshow,0.2.2
ddshow-sink,0.2.2
ddshow-types,0.2.2
ddsi_log_parser,0.1.2
ddsketch,0.0.0
ddt,0.1.2
ddtools,0.0.0
ddtrace,0.0.7
ddup,0.0.4
ddx,0.1.0
de-ref,1.0.0
de-regex,0.1.0
de_attacking,0.0.1
de_behaviour,0.0.1
de_camera,0.0.1
de_controller,0.0.1
de_core,0.0.1
de_env,1.0.0
de_game,0.0.1
de_index,0.0.1
de_loader,0.0.1
de_map,0.0.1
de_movement,0.0.1
de_objects,0.0.1
de_pathing,0.0.1
de_spawner,0.0.1
de_terrain,0.0.1
de_tools,0.0.1
de_uom,0.0.1
dead,0.1.0
dead-pool,0.1.0
deadline,0.2.0
deadnix,1.2.0
deadpool,0.9.5
deadpool-amqprs,0.2.0
deadpool-bolt,0.2.0
deadpool-diesel,0.4.1
deadpool-fantoccini,0.2.8
deadpool-lapin,0.10.0
deadpool-ldap,0.3.1
deadpool-lettre,0.0.0
deadpool-memcached,0.1.2
deadpool-postgres,0.10.5
deadpool-r2d2,0.2.0
deadpool-redis,0.12.0
deadpool-runtime,0.1.2
deadpool-sqlite,0.5.0
deadpool-sync,0.1.0
deadqueue,0.2.4
deadwiki,0.1.27
deadyet,0.3.0
deal,0.0.0
deamon,0.1.0
dean_minigrep,0.1.1
dear,0.1.1
deary,0.0.1
deasync,0.1.0
death,0.1.0
deathframe,0.5.1
deathrip,0.2.0
deb-architectures,0.1.0
deb-rs,0.1.2
deb-rust,0.1.2
deb-version,0.1.1
deb822,0.1.1
debarchive,0.2.1
debcargo,2.6.0
debcargo-cdylib,0.1.0
debcontrol,0.1.1
debcontrol_struct,0.3.1
debcontrol_struct_derive,0.3.1
debian,0.1.1
debian-packaging,0.16.0
debian-repo-tool,0.7.0
debil,0.5.0
debil-derive,0.2.1
debil-dynamodb,0.1.2
debil-mysql,0.5.2
debnix,0.1.0
debosirus,0.1.1
debounce,0.2.1
debounced,0.1.0
debounced-button,0.4.1
debounced-pin,0.3.0
debouncing,0.2.0
debouncr,0.2.2
debpkg,0.6.0
debra,0.0.0
debra-common,0.1.1
debruijn,0.3.4
debt64,9.0.0
debtsolver,0.2.0
debug-adapter-protocol,0.1.0
debug-builders,0.1.0
debug-cell,0.1.1
debug-derive,2.1.2
debug-everything,1.0.0
debug-helper,0.3.13
debug-here,0.2.2
debug-here-gdb-wrapper,0.2.0
debug-ignore,1.0.5
debug-kit,0.0.0
debug-log,0.1.4
debug-macro,0.1.0
debug-map-sorted,0.1.1
debug-message,1.2.0
debug-rs,0.1.3
debug-tag,0.1.0
debug-try,0.1.0
debug2,0.1.1
debug2-derive,0.1.1
debug3,0.3.0
debug3-derive,0.3.0
debug_canvas,0.1.1
debug_finder,0.3.1
debug_iterator,0.1.0
debug_macros,0.0.1
debug_panic,0.2.1
debug_parser,0.1.4
debug_plotter,0.2.1
debug_print,1.0.0
debug_sat,0.4.0
debug_stub_derive,0.3.0
debug_tree,0.4.0
debug_types,1.0.0
debug_unreachable,0.1.1
debug_unwrap,1.0.3
debug_unwraps,0.1.0
debugger,0.0.1
debugger_test,0.1.5
debugger_test_parser,0.1.3
debugid,0.8.0
debugit,0.2.0
debugless-unwrap,0.0.4
debugln,0.0.1
debugoff,0.2.2
debugprotector,0.1.4
debugserver-types,0.5.0
debugtrace,0.1.0
debugzzzone,0.5.706
dec,0.4.8
dec-number,0.0.4
dec-number-sys,0.0.25
dec64,0.1.0
deca,0.0.10
decade,0.0.1
decaf377,0.4.0
decaf377-rdsa,0.6.0
decancer,1.6.0
decanter,0.1.5
decanter-crypto,0.1.5
decanter-derive,0.1.5
decart,0.0.9
decasm,0.1.0
decay,0.1.1
decay_type,0.1.1
december,0.1.0
decent,0.0.1
decent-cli,0.0.1
decent-serde-json-alternative,0.5.0
decent-serde-json-derive-alternative,0.5.0
decent-serde-toml-derive-alternative,0.3.0
decent-synquote-alternative,0.4.0
decent-toml-rs-alternative,0.3.0
decentralize,0.0.0
decentralized-internet,0.2.2
decentralized_id,0.0.2
dechode,0.1.0
decibel,0.1.2
decide,0.1.1
decider,0.1.6
decider-distro-test,0.4.8
decimal,2.1.0
decimal-percentage,0.1.3
decimal-rs,0.1.43
decimal-wad,0.1.8
decimal_fixes_mirror,2.0.4-fix1.0.0
decimate,0.2.2
decision,0.1.3
decision_table,0.0.2
decision_tree,0.1.0
deck,0.3.0
deck-rs,0.1.0
deck_codes,0.2.2
deck_of_cards,0.1.0
decklink,0.1.0
deckofcards,0.4.0
deckster,0.2.1
decl,0.0.1
declaration_site,0.2.0
declarative-dataflow,0.2.0
declio,0.2.0
declio_derive,0.2.0
decluster,1.0.18
decnumber-sys,0.1.5
deco,0.2.0
decoct,0.1.0
decode,0.1.0
decode_raw,0.2.0
decoded-char,0.1.1
decommerce,0.0.2
decompress,0.6.0
decon-spf,0.2.4
deconz,0.1.0
deconz-exporter,0.1.0
decorators,0.1.4
decoreco,0.2.2
decorum,0.3.1
decouple,0.1.0
decoyssh,1.0.3
decrunch,0.1.2
decscloud-common,0.0.1
decstr,0.1.3
decurse,0.0.4
decurse_macro,0.0.1
ded,0.1.0
dedbg,0.1.1
dede,0.1.1
dedep,0.0.1
dedukti-parse,0.3.1
dedup,0.2.0
dedup-advanced,1.2.0
dedup-it,0.1.0
dedup_by,0.1.0
dedup_hosts,0.1.1
dedup_iter,0.1.1
dedup_signature,0.2.1
dedupe,0.1.0
deduplicate,0.3.6
deduplicating_array,0.1.4
deduplication,0.1.0
deduplicator,0.1.6
deduposaur,0.1.0
dee,0.0.7
deedoo,0.1.3
deelevate,0.2.0
deen,0.1.0
deen-proc,0.1.0
deep,0.1.0
deep-clone,0.1.0
deep-danbooru,0.0.0
deep-flatten,0.1.0
deep-translator,0.8.0
deep-unpack,0.1.2
deep_core,0.1.1
deep_filter,0.2.5
deep_q_network_bindings,0.1.0
deep_rust,0.1.1
deep_safe_drop,0.0.3
deep_space,2.18.0
deep_thought,0.1.2
deepfrog,0.2.1
deepgram,0.2.1
deepl,0.4.1
deepl-api,0.4.3
deepl-api-client,0.2.2
deepl-openapi,2.7.1
deepmesa,0.9.0
deepmesa-collections,0.9.0
deepmesa-encoding,0.9.0
deepmesa-lists,0.9.0
deeprox,0.1.1
deeprust,0.1.0
deeprust_units,0.1.0
deepsize,0.2.0
deepsize_derive,0.1.2
deepspace,0.1.0
deepspeech,0.9.1
deepspeech-sys,0.9.1
deeptuuk_art_test,0.1.0
deepwell,0.7.0
deer,0.0.0-reserved
deer-json,0.0.0-reserved
deer-macros,0.0.0-reserved
deevee,0.3.0
deezer,0.1.0
deezer_downloader,0.1.0
deezer_metadata,0.0.0
def,1.0.0
def-mod,0.5.0
deface,0.1.2
default,0.1.2
default-args,1.0.0
default-boxed,0.2.0
default-boxed-derive,0.2.0
default-conversion,0.2.0
default-editor,0.1.0
default-env,0.1.1
default-ext,0.1.0
default-net,0.14.1
default-port,2.1.0
default-target,0.1.0
default-test,0.1.1
default-vec,0.2.0
default_allocator,0.3.0
default_kwargs,0.1.0
default_macro,0.2.1
default_variant,0.1.0
defaultdict,0.15.0
defaultmap,0.5.0
defaults,0.2.0
defer,0.1.0
defer-drop,1.3.0
defer-lite,1.0.0
deferred,1.1.0
deferred-reference,0.1.2
deferrer,0.1.4
defi,0.0.0
defi_greeks,0.0.1
defile,0.1.2
defile-proc_macros,0.1.2
define,0.0.0
define-errors,0.1.8
define_error,4.0.1
define_into_enum,0.1.1
definitive,0.1.0
deflate,1.0.0
deflect,0.1.0
deflux,0.0.0
deflux-core,0.0.0
deflux-daemon,0.0.0
defmac,0.2.1
defmt,0.3.4
defmt-bbq,0.1.0
defmt-brtt,0.1.1
defmt-decoder,0.3.7
defmt-elf2table,0.1.0
defmt-influx,0.1.1
defmt-itm,0.3.0
defmt-json-schema,0.1.0
defmt-listener,0.1.1
defmt-log-test,0.1.0
defmt-logger,0.1.0
defmt-macros,0.3.5
defmt-parser,0.3.3
defmt-print,0.3.7
defmt-ringbuf,0.2.0
defmt-rtt,0.4.0
defmt-rtt-target,0.3.0
defmt-serial,0.6.0
defmt-tcp,0.1.1
defmt-test,0.3.0
defmt-test-macros,0.3.0
defr,0.1.0
defrag,0.1.4
defrag-dirs,0.1.1
deframe,0.0.1
defs,0.1.0
defunctionalize,0.2.0
defunctionalize-proc-macro,0.2.0
defund-cosmwasm,0.1.3
defy,0.1.5
degauss,0.1.8
degenerate,0.0.1
degeneric-macros,0.5.0
degenverate,0.2.0
degiro-tax-report,0.1.0
degit,0.1.3
degree_trigonometric,0.1.0
degreen,0.1.1
deimos,0.1.0
deinclude,0.1.1
deindentor,1.1.1
dejavu,2.37.0
dejavu-engine,0.1.0
dejavu-parser,0.1.0
dejavu-runtime,0.1.0
deka,0.3.3
dekker,0.1.0
deku,0.16.0
deku_derive,0.16.0
del,0.1.0
del-dtri,0.1.0
del-geo,0.1.1
del-gl,0.1.2
del-ls,0.1.2
del-misc,0.1.3
del-msh,0.1.10
del-rs,0.2.0
delaunator,1.0.2
delaunay,0.1.0
delaunay-rs,0.1.0
delaunay2d,0.0.2
delaunay_creator,0.2.5
delay,0.3.1
delay-handler,0.1.1
delay-queue,0.2.0
delay_map,0.3.0
delay_timer,0.11.4
delay_times,0.2.0
delayed-assert,0.1.1
delayqueue,0.0.2
dele,0.1.0
delegatable_credentials,0.2.0
delegate,0.9.0
delegate-attr,0.2.9
delegate-display,1.0.8
delegatemethod,0.2.2
delegator,3.0.0
delete,1.0.1
delete_bin_obj,1.0.1
delete_console,0.1.0
delfast,0.1.9
delfi,0.1.0
delfi-macros,0.1.0
delharc,0.4.0
deli,0.1.0
deli-derive,0.1.0
delicate,0.1.0
delight-helpers,0.1.7
delim,0.1.1
delimited-protobuf,0.1.1
delix,0.2.4
delna,0.1.0
delog,0.1.6
delorean,0.3.0
delos,0.1.0
delphi,0.0.5
delsum,0.2.0
delsum-lib,0.2.0
delsum-poly,0.2.0
delta,0.2.1
delta-encoding,0.4.0
delta-sharing,0.1.0
